scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
bodyparts,thumbStartLeft,thumbStartLeft,thumbEndLeft,thumbEndLeft,indexStartLeft,indexStartLeft,indexEndLeft,indexEndLeft,middleStartLeft,middleStartLeft,middleEndLeft,middleEndLeft,ringStartLeft,ringStartLeft,ringEndLeft,ringEndLeft,littleStartLeft,littleStartLeft,littleEndLeft,littleEndLeft,thumbStartRight,thumbStartRight,thumbEndRight,thumbEndRight,indexStartRight,indexStartRight,indexEndRight,indexEndRight,middleStartRight,middleStartRight,middleEndRight,middleEndRight,ringStartRight,ringStartRight,ringEndRight,ringEndRight,littleStartRight,littleStartRight,littleEndRight,littleEndRight
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil06\img037.png,532.3160237388724,144.4890430267061,505.7700296735906,237.40002225519277,584.4599406528191,194.73681750741827,578.771513353116,342.6359272997032,627.1231454005938,208.95788575667643,643.2403560830862,350.2204970326409,665.9940652818993,202.321387240356,693.4881305637984,321.7783605341246,695.3842729970329,170.08696587537082,733.3071216617213,256.361446587537,357.87091988130567,147.33325667655777,403.37833827893184,223.1789540059346,308.5712166172107,218.43859792284854,317.1038575667656,350.2204970326409,256.42729970326405,226.02316765578627,245.05044510385756,359.701209198813,218.5044510385756,208.00981454005927,183.42581602373883,333.1552151335311,183.42581602373883,189.04839020771504,125.59347181008894,251.62109050445093
labeled-data\Pil06\img062.png,529.4718100890209,145.43711424332332,503.87388724035617,243.08844955489604,575.9272997032642,205.1656008902076,579.7195845697331,343.58399851632043,631.8635014836798,214.6463130563797,642.2922848664691,353.06471068249255,666.9421364985164,208.00981454005927,689.6958456973296,319.88221810089016,693.4881305637984,176.72346439169127,729.5148367952524,259.20566023738866,358.8189910979229,156.81396884272988,404.32640949554906,238.34809347181,307.6231454005935,225.07509643916904,326.5845697329377,345.4801409495549,256.42729970326405,236.4519510385756,236.51780415430267,362.54542284866466,216.60830860534122,220.334740356083,182.4777448071216,335.99942878338277,179.63353115726994,187.1522477744806,126.54154302670611,256.361446587537
labeled-data\Pil06\img101.png,528.5237388724038,148.28132789317493,500.0816023738874,243.08844955489604,577.8234421364987,203.2694584569732,577.8234421364987,346.4282121661721,623.3308605341249,217.49052670623138,642.2922848664691,354.960853115727,663.1498516320478,207.06174332344204,697.2804154302673,318.93414688427293,688.7477744807125,182.41189169139454,727.618694362018,260.1537314540059,361.6632047477745,167.24275222551915,403.37833827893184,242.14037833827882,302.88278931750745,220.334740356083,326.5845697329377,345.4801409495549,247.89465875370917,230.76352373887232,212.81602373887233,349.27242581602366,208.07566765578628,205.1656008902076,141.7106824925815,309.4534347181008,189.11424332344205,184.308034124629,127.48961424332333,252.56916172106816
labeled-data\Pil06\img138.png,520.939169139466,156.81396884272988,502.92581602373906,248.77687685459932,578.771513353116,208.00981454005927,573.0830860534127,350.2204970326409,623.3308605341249,218.43859792284854,632.8115727002969,356.8569955489614,664.0979228486649,210.85402818991088,692.5400593471813,318.93414688427293,688.7477744807125,179.56767804154293,723.8264094955493,261.10180267062304,363.55934718100895,175.7753931750741,401.4821958456974,243.08844955489604,301.9347181008902,222.23088278931743,329.42878338278933,347.37628338278927,253.58308605341244,233.60773738872393,259.2715133531157,363.4934940652819,203.33531157270022,222.23088278931743,140.76261127596428,318.93414688427293,180.58160237388716,203.2694584569732,128.43768545994055,252.56916172106816
labeled-data\Pil06\img179.png,523.7833827893176,161.55432492581593,497.2373887240357,253.51723293768538,575.9272997032642,215.59438427299693,575.9272997032642,354.960853115727,625.2270029673593,224.12702522255182,634.7077151335313,356.8569955489614,661.2537091988133,214.6463130563797,695.3842729970329,322.72643175074177,687.7997032640951,182.41189169139454,724.7744807121665,265.8421587537091,360.71513353115733,160.6062537091987,403.37833827893184,242.14037833827882,305.72700296735906,226.9712388724035,331.3249258160238,351.1685682492581,257.3753709198813,233.60773738872393,257.3753709198813,364.4415652818991,214.71216617210678,228.86738130563788,166.360534124629,331.2590727002967,189.11424332344205,190.94453264094943,128.43768545994055,256.361446587537
labeled-data\Pil06\img245.png,522.8353115727004,153.9697551928782,497.2373887240357,247.8288056379821,574.9792284866471,208.95788575667643,571.1869436201782,346.4282121661721,623.3308605341249,224.12702522255182,634.7077151335313,354.01278189910977,664.0979228486649,213.6982418397625,692.5400593471813,320.8302893175074,686.851632047478,181.46382047477732,720.9821958456976,258.25758902077143,363.55934718100895,163.45046735905032,400.53412462908017,238.34809347181,299.09050445103856,224.12702522255182,309.5192878338279,346.4282121661721,252.63501483679522,238.34809347181,245.99851632047478,363.4934940652819,209.0237388724035,221.2828115727002,157.8278931750741,327.4667878338278,178.68545994065278,196.6329599406527,122.74925816023728,251.62109050445093
labeled-data\Pil06\img250.png,527.5756676557864,151.1255415430266,500.0816023738874,243.08844955489604,580.6676557863505,211.8020994065281,572.1350148367953,346.4282121661721,623.3308605341249,222.23088278931743,634.7077151335313,349.27242581602366,661.2537091988133,212.75017062314532,693.4881305637984,318.93414688427293,692.5400593471813,183.35996290801177,721.9302670623149,260.1537314540059,366.40356083086056,166.294681008902,404.32640949554906,236.4519510385756,298.1424332344214,218.43859792284854,305.72700296735906,340.73978486646877,251.68694362017806,224.12702522255177,246.94658753709194,357.8050667655786,209.97181008902072,216.54245548961416,157.8278931750741,326.51871661721066,183.42581602373883,189.04839020771504,124.64540059347166,250.67301928783377
labeled-data\Pil06\img302.png,524.7314540059349,149.22939910979215,497.2373887240357,240.24423590504443,575.9272997032642,220.334740356083,569.2908011869438,342.6359272997032,620.4866468842731,220.334740356083,631.8635014836798,348.3243545994065,660.305637982196,206.11367210682482,691.591988130564,312.2976483679525,688.7477744807125,176.72346439169127,719.0860534124631,255.41337537091982,360.71513353115733,165.34660979228477,414.7551928783384,225.07509643916904,305.72700296735906,227.91931008902066,327.53264094955495,340.73978486646877,247.89465875370917,230.76352373887232,244.10237388724033,356.8569955489614,209.0237388724035,216.54245548961416,157.8278931750741,321.7783605341246,180.58160237388716,182.41189169139454,120.85311572700289,244.03652077151327
