scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
bodyparts,thumbStartLeft,thumbStartLeft,thumbEndLeft,thumbEndLeft,indexStartLeft,indexStartLeft,indexEndLeft,indexEndLeft,middleStartLeft,middleStartLeft,middleEndLeft,middleEndLeft,ringStartLeft,ringStartLeft,ringEndLeft,ringEndLeft,littleStartLeft,littleStartLeft,littleEndLeft,littleEndLeft,thumbStartRight,thumbStartRight,thumbEndRight,thumbEndRight,indexStartRight,indexStartRight,indexEndRight,indexEndRight,middleStartRight,middleStartRight,middleEndRight,middleEndRight,ringStartRight,ringStartRight,ringEndRight,ringEndRight,littleStartRight,littleStartRight,littleEndRight,littleEndRight
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil03\img019.png,402.4302670623146,166.294681008902,345.54599406528195,162.5023961424331,393.8976261127597,210.85402818991088,318.05192878338283,273.4267284866468,413.80712166172117,232.6596661721067,341.7537091988131,299.0246513353115,442.2492581602375,244.03652077151327,394.84569732937695,311.34957715133527,479.2240356083087,250.67301928783377,474.4836795252226,301.86886498516316,274.4406528189911,80.96827151335299,293.40207715133533,112.25462166172093,236.51780415430267,101.8258382789316,226.08902077151333,161.55432492581593,209.0237388724035,111.30655044510371,195.75074183976255,163.45046735905032,187.21810089020767,106.56619436201765,154.03560830860528,153.9697551928782,175.8412462908011,95.18933976261116,140.76261127596428,130.26797477744793
labeled-data\Pil03\img025.png,403.37833827893184,163.45046735905032,347.44213649851633,165.34660979228477,394.84569732937695,212.75017062314532,318.05192878338283,269.634443620178,409.06676557863506,229.8154525222551,341.7537091988131,295.23236646884266,437.5089020771514,241.19230712166166,392.0014836795253,307.55729228486643,481.12017804154317,239.2961646884272,476.37982195845706,297.1285089020771,276.3367952522255,74.33177299703254,295.2982195845697,97.08548219584554,237.46587537091983,98.03355341246277,227.0370919881305,155.86589762611266,208.07566765578633,107.51426557863488,191.95845697329372,162.5023961424331,184.373887240356,105.61812314540049,152.13946587537083,152.07361275964382,175.8412462908011,94.24126854599393,136.02225519287822,128.37183234421354
labeled-data\Pil03\img054.png,399.58605341246295,173.87925074183966,334.1691394658754,183.35996290801177,387.2611275964393,208.00981454005927,312.36350148367956,270.58251483679516,408.11869436201783,228.86738130563788,337.9614243323442,298.0765801186943,442.2492581602375,236.4519510385756,390.10534124629083,307.55729228486643,472.5875370919883,244.9845919881305,470.69139465875384,298.0765801186943,273.4925816023739,79.07212908011854,278.23293768545994,116.99497774480699,234.62166172106822,102.77390949554882,231.77744807121655,156.81396884272988,205.23145400593467,106.56619436201765,189.11424332344205,164.39853857566754,182.4777448071216,101.8258382789316,150.2433234421364,150.17747032640938,163.5163204747774,94.24126854599393,132.2299703264094,127.42376112759632
labeled-data\Pil03\img070.png,388.2091988130564,180.51574925816016,334.1691394658754,212.75017062314532,385.36498516320484,211.8020994065281,347.44213649851633,257.3095178041542,402.4302670623146,230.76352373887232,327.53264094955495,298.0765801186943,434.66468842729984,244.03652077151327,393.8976261127597,314.1937908011869,469.7433234421366,247.8288056379821,470.69139465875384,303.76500741839754,269.70029673590506,90.4489836795251,275.3887240356083,120.78726261127582,236.51780415430267,103.72198071216604,228.93323442136494,159.6581824925815,205.23145400593467,108.4623367952521,192.90652818991094,159.6581824925815,185.32195845697322,101.8258382789316,148.347181008902,153.021683976261,169.20474777448067,91.39705489614227,132.2299703264094,125.52761869436188
labeled-data\Pil03\img100.png,385.36498516320484,172.93117952522243,329.42878338278933,205.1656008902076,380.6246290801187,208.95788575667643,299.09050445103856,268.68637240356077,397.6899109792285,223.1789540059346,322.7922848664689,292.38815281899105,428.0281899109793,225.07509643916904,389.1572700296736,293.33622403560827,465.0029673590505,227.91931008902066,459.3145400593473,272.4786572700296,265.90801186943617,78.12405786350132,267.8041543026706,115.09883531157254,227.98516320474772,98.98162462907999,220.40059347181005,154.91782640949543,197.646884272997,104.67005192878327,187.21810089020767,159.6581824925815,176.78931750741833,102.77390949554882,142.65875370919872,146.38518545994054,165.41246290801178,90.4489836795251,116.11275964391683,100.87776706231438
labeled-data\Pil03\img101.png,379.6765578635015,176.72346439169127,332.272997032641,205.1656008902076,384.4169139465876,202.321387240356,297.19436201780417,269.634443620178,398.6379821958457,220.334740356083,323.74035608308606,292.38815281899105,426.13204747774495,229.8154525222551,388.2091988130564,287.647796735905,458.36646884273006,226.9712388724035,458.36646884273006,259.20566023738866,265.90801186943617,80.02020029673577,271.59643916913944,115.09883531157254,233.673590504451,98.03355341246277,225.1409495548961,153.021683976261,199.5430267062314,105.61812314540043,190.06231454005928,159.6581824925815,175.8412462908011,102.77390949554882,141.7106824925815,146.38518545994054,167.30860534124622,83.8124851632046,118.95697329376844,100.87776706231438
labeled-data\Pil03\img120.png,387.2611275964393,179.56767804154293,339.85756676557867,211.8020994065281,389.1572700296736,210.85402818991088,312.36350148367956,272.4786572700296,404.32640949554906,234.55580860534116,328.4807121661721,299.0246513353115,428.0281899109793,252.56916172106816,402.4302670623146,313.24571958456966,469.7433234421366,249.72494807121655,479.2240356083087,299.0246513353115,275.3887240356083,82.86441394658738,281.07715133531156,121.73533382789304,237.46587537091983,105.61812314540043,229.88130563798217,159.6581824925815,210.91988130563794,109.41040801186932,194.80267062314533,163.45046735905032,183.42581602373883,107.51426557863488,151.1913946587536,153.9697551928782,176.78931750741833,91.39705489614227,126.54154302670611,115.09883531157254
labeled-data\Pil03\img145.png,383.4688427299704,190.94453264094943,333.22106824925817,224.12702522255182,385.36498516320484,222.23088278931743,305.72700296735906,286.69972551928777,397.6899109792285,237.40002225519277,326.5845697329377,309.4534347181008,428.0281899109793,244.03652077151327,386.31305637982206,325.57064540059343,463.10682492581617,248.77687685459932,465.0029673590506,295.2323664688427,267.8041543026706,95.18933976261116,274.4406528189911,135.008330860534,230.8293768545994,118.89112017804143,223.24480712166167,173.87925074183966,200.4910979228486,120.78726261127582,186.27002967359044,180.51574925816016,183.42581602373883,115.09883531157254,142.65875370919872,167.24275222551915,172.9970326409495,102.77390949554882,120.85311572700289,127.42376112759632
