scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
bodyparts,thumbStartLeft,thumbStartLeft,thumbEndLeft,thumbEndLeft,indexStartLeft,indexStartLeft,indexEndLeft,indexEndLeft,middleStartLeft,middleStartLeft,middleEndLeft,middleEndLeft,ringStartLeft,ringStartLeft,ringEndLeft,ringEndLeft,littleStartLeft,littleStartLeft,littleEndLeft,littleEndLeft,thumbStartRight,thumbStartRight,thumbEndRight,thumbEndRight,indexStartRight,indexStartRight,indexEndRight,indexEndRight,middleStartRight,middleStartRight,middleEndRight,middleEndRight,ringStartRight,ringStartRight,ringEndRight,ringEndRight,littleStartRight,littleStartRight,littleEndRight,littleEndRight
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Pil01/img040.png,673.5786350148369,233.60773738872393,642.2922848664691,290.4920103857566,689.6958456973296,277.21901335311566,681.1632047477747,361.59735163204743,720.0341246290805,282.90744065281893,710.5534124629082,372.974206231454,747.5281899109796,281.9593694362017,748.4762611275967,367.2857789317507,773.1261127596442,279.1151557863501,773.1261127596442,341.687856083086,276.3367952522255,264.89408753709193,332.272997032641,317.9860756676557,261.1676557863501,330.3110014836795,281.07715133531156,411.84512611275966,226.08902077151333,337.89557121661716,229.88130563798217,431.75462166172105,193.8545994065281,340.73978486646877,191.0103857566765,428.91040801186944,163.5163204747774,334.1032863501483,157.8278931750741,402.36441394658755
labeled-data/Pil01/img050.png,673.5786350148371,237.40002225519277,647.9807121661722,286.69972551928777,692.5400593471813,277.21901335311566,685.9035608308607,357.8050667655786,726.6706231454009,281.9593694362017,712.4495548961427,369.1819213649851,753.2166172106827,277.21901335311566,751.3204747774485,363.4934940652819,778.8145400593476,268.68637240356077,780.710682492582,335.99942878338277,292.45400593471805,268.68637240356077,333.22106824925817,310.40150593471805,267.8041543026706,316.0899332344213,285.8175074183976,405.20862759643916,228.93323442136494,331.2590727002967,235.56973293768544,428.91040801186944,201.43916913946583,328.41485905044505,198.59495548961416,419.4296958456973,169.20474777448067,328.41485905044505,163.5163204747774,395.72791543026705
labeled-data/Pil01/img093.png,679.2670623145402,219.38666913946577,648.9287833827896,268.68637240356077,702.9688427299707,256.361446587537,701.0727002967362,333.1552151335311,731.4109792284869,262.04987388724027,731.4109792284869,349.27242581602366,756.0608308605345,258.25758902077143,760.8011869436205,345.4801409495549,782.6068249258162,251.62109050445093,786.3991097922851,317.9860756676557,293.40207715133533,246.88073442136488,351.2344213649852,286.6997255192877,273.4925816023739,311.34957715133527,295.2982195845697,387.1952744807121,240.3100890207715,318.93414688427293,244.10237388724033,411.84512611275966,209.0237388724035,324.6225741839762,206.1795252225519,409.000912462908,177.73738872403555,316.0899332344213,172.9970326409495,385.2991320474777
labeled-data/Pil01/img104.png,681.1632047477747,229.8154525222551,644.1884272997036,266.7902299703263,703.9169139465878,248.77687685459932,709.6053412462911,299.9727225519287,731.4109792284869,259.20566023738866,745.6320474777451,354.01278189910977,758.905044510386,264.89408753709193,767.4376854599409,349.27242581602366,783.5548961424336,258.25758902077143,787.3471810089025,326.51871661721066,299.09050445103856,259.20566023738866,348.39020771513356,293.33622403560827,268.75222551928783,309.4534347181008,275.3887240356083,372.02613501483677,239.36201780415428,329.36293026706227,243.1543026706231,418.4816246290801,209.0237388724035,323.674502967359,205.23145400593467,414.68933976261127,181.5296735905044,324.6225741839762,171.10089020771505,390.987559347181
labeled-data/Pil01/img108.png,684.0074183976265,234.55580860534116,645.1364985163207,268.68637240356077,706.7611275964393,248.77687685459932,708.6572700296738,290.4920103857566,738.0474777448073,260.1537314540059,748.4762611275967,353.06471068249255,759.8531157270033,264.89408753709193,767.4376854599409,348.3243545994065,784.5029673590507,262.9979451038575,786.3991097922851,329.36293026706227,294.3501483679525,261.10180267062304,349.3382789317508,294.28429525222543,271.59643916913944,316.0899332344213,273.4925816023739,367.2857789317507,241.25816023738872,329.36293026706227,242.2062314540059,422.27390949554893,208.07566765578628,323.674502967359,206.1795252225519,417.5335534124629,178.68545994065278,314.1937908011869,172.04896142433228,390.987559347181
labeled-data/Pil01/img147.png,691.591988130564,229.8154525222551,659.3575667655789,270.58251483679516,712.4495548961427,259.20566023738866,716.2418397626116,345.4801409495549,746.5801186943622,263.9460163204747,757.0089020771516,356.8569955489614,771.2299703264098,263.9460163204747,783.5548961424336,350.2204970326409,794.93175074184,255.41337537091982,798.7240356083089,322.72643175074177,313.3115727002968,264.89408753709193,361.6632047477745,297.1285089020771,290.55786350148367,321.7783605341246,318.05192878338283,401.4163427299703,249.7908011869436,330.3110014836795,264.0118694362018,422.27390949554893,220.40059347181005,329.36293026706227,224.1928783382789,413.74126854599405,191.0103857566765,325.57064540059343,182.4777448071216,398.57212908011866
labeled-data/Pil01/img158.png,695.3842729970329,226.9712388724035,663.1498516320478,267.73830118694354,714.3456973293771,252.56916172106816,720.9821958456976,338.8436424332344,744.6839762611278,253.51723293768538,761.7492581602378,344.53206973293766,772.1780415430271,251.62109050445093,782.6068249258162,339.79171364985154,796.8278931750745,246.88073442136488,801.5682492581604,318.93414688427293,313.3115727002968,255.41337537091982,365.4554896142434,291.4400816023738,292.4540059347181,311.34957715133527,319.9480712166172,394.7798442136498,259.2715133531157,329.36293026706227,267.80415430267067,416.58548219584566,226.08902077151333,323.674502967359,230.8293768545994,406.1566988130563,194.80267062314533,320.8302893175074,188.1661721068249,390.03948813056377
labeled-data/Pil01/img194.png,703.9169139465878,213.6982418397625,670.7344213649853,256.361446587537,724.7744807121665,236.45195103857554,728.5667655786353,328.41485905044505,752.2685459940656,240.24423590504443,770.2818991097927,335.05135756676555,782.6068249258162,234.55580860534116,790.191394658754,329.36293026706227,802.5163204747778,230.76352373887232,808.2047477744811,302.8169362017804,319.0,244.9845919881305,371.1439169139466,282.90744065281893,295.2982195845697,299.9727225519287,327.53264094955495,382.4549183976261,262.11572700296733,310.40150593471805,275.3887240356083,405.20862759643916,231.77744807121655,316.0899332344213,234.62166172106822,402.36441394658755,201.43916913946583,309.4534347181008,195.75074183976255,375.8184198813056
